Wall time,Step,Value
1557097962.291088,1000,0.002713043475523591
1557097977.8538582,2000,0.002710144966840744
1557097993.5173826,3000,0.0027014492079615593
1557098009.5410004,4000,0.0026782609056681395
1557098025.305783,5000,0.0026579711120575666
1557098041.3958535,6000,0.0026985506992787123
1557098057.174456,7000,0.002707246458157897
1557098072.9843786,8000,0.00272753625176847
1557098088.680175,9000,0.0027681158389896154
1557098104.3916237,10000,0.0027768115978688
1557098120.0870562,11000,0.0027768115978688
1557098135.785563,12000,0.002771014580503106
1557098151.569125,13000,0.002779710106551647
1557098167.1524692,14000,0.0028028986416757107
1557098182.852005,15000,0.0028173914179205894
1557098198.4803417,16000,0.0028202899266034365
1557098214.4334402,17000,0.00286666676402092
1557098230.1090128,18000,0.002878260798752308
1557098246.2041337,19000,0.002881159307435155
1557098261.848868,20000,0.002863768022507429
1557098277.5547962,21000,0.002855072496458888
1557098293.2971675,22000,0.00291594211012125
1557098309.0059092,23000,0.002944927429780364
1557098324.7517614,24000,0.0029681159649044275
1557098340.340105,25000,0.0029507246799767017
1557098355.8883057,26000,0.0029739129822701216
1557098371.6157954,27000,0.002959420206025243
1557098387.2402358,28000,0.0029855072498321533
1557098403.0499144,29000,0.003005797043442726
1557098419.2365253,30000,0.0030434783548116684
1557098434.9054012,31000,0.003063768148422241
1557098451.0093687,32000,0.003098550718277693
1557098466.5220199,33000,0.0031246377620846033
1557098482.2555811,34000,0.0031130434945225716
1557098497.934246,35000,0.0031275362707674503
1557098513.6707222,36000,0.003156521823257208
1557098529.3199713,37000,0.0031797101255506277
1557098544.9740076,38000,0.0031826086342334747
1557098560.6074882,39000,0.0031942029017955065
1557098576.307858,40000,0.00324057973921299
1557098592.0559998,41000,0.003249275265261531
1557098607.7239602,42000,0.0032724638003855944
1557098623.4248297,43000,0.003307246370241046
1557098639.297723,44000,0.0033565217163413763
1557098654.9950893,45000,0.003373913001269102
1557098671.010504,46000,0.0034202898386865854
1557098686.6648788,47000,0.00342898559756577
1557098702.5038924,48000,0.003434782614931464
