Wall time,Step,Value
1557102256.6561785,49000,0.5216550827026367
1557102272.3722107,50000,0.526915967464447
1557102288.1888056,51000,0.5255768299102783
1557102303.9503927,52000,0.5305564999580383
1557102319.839405,53000,0.5336492657661438
1557102335.9660993,54000,0.5353623032569885
1557102351.7873285,55000,0.5363246202468872
1557102367.8327746,56000,0.5382028818130493
1557102383.7640479,57000,0.5399362444877625
1557102399.5110214,58000,0.5417420268058777
1557102415.2320814,59000,0.5450811386108398
1557102431.1329765,60000,0.5476608872413635
1557102446.8746088,61000,0.5505101680755615
1557102462.721654,62000,0.5509681105613708
1557102478.5848901,63000,0.5526115894317627
1557102494.391306,64000,0.5558463931083679
1557102510.1767623,65000,0.5565217137336731
1557102526.0368884,66000,0.5578435063362122
1557102542.0407867,67000,0.5604869723320007
1557102557.8141088,68000,0.5582637786865234
1557102573.6432846,69000,0.5632695555686951
1557102589.4672863,70000,0.5636463761329651
1557102605.25142,71000,0.5658608675003052
1557102621.1852748,72000,0.5642579793930054
1557102637.0247223,73000,0.5676406025886536
1557102652.853108,74000,0.5706811547279358
1557102668.8464904,75000,0.5695072412490845
1557102684.6140125,76000,0.5726434588432312
1557102700.674144,77000,0.5722550749778748
1557102716.4345732,78000,0.5744666457176208
1557102732.2554743,79000,0.5745767951011658
1557102748.0690413,80000,0.5769594311714172
1557102763.857146,81000,0.5758029222488403
1557102779.6420188,82000,0.5784406065940857
1557102795.4305084,83000,0.5799565315246582
1557102811.2464998,84000,0.580136239528656
1557102827.062854,85000,0.5818811655044556
1557102843.0944266,86000,0.5838319063186646
1557102859.0812562,87000,0.5825536251068115
1557102874.8574119,88000,0.5853710174560547
1557102890.633384,89000,0.584782600402832
1557102906.4164824,90000,0.5889507532119751
1557102922.1654084,91000,0.5893738865852356
1557102937.948865,92000,0.5893275141716003
1557102953.7565467,93000,0.591486930847168
1557102969.5910113,94000,0.5916724801063538
1557102985.428944,95000,0.5922666788101196
1557103001.520264,96000,0.5933970808982849
1557103017.3552594,97000,0.5945449471473694
1557103033.4416873,98000,0.5952057838439941
1557103049.1945484,99000,0.5939884185791016
1557103064.9987218,100000,0.5936869382858276
1557103080.629416,101000,0.5951391458511353
1557103096.3452926,102000,0.5990956425666809
1557103112.1285503,103000,0.5981739163398743
1557103127.7854035,104000,0.5996927618980408
1557103143.6387615,105000,0.6024782657623291
1557103159.4824643,106000,0.6015188694000244
1557103175.4435155,107000,0.6027130484580994
1557103191.24167,108000,0.6030405759811401
1557103207.2892542,109000,0.6032376885414124
1557103223.2282155,110000,0.60434490442276
1557103239.071326,111000,0.604913055896759
1557103254.9362552,112000,0.6064347624778748
1557103270.7793128,113000,0.6038811802864075
1557103286.6452262,114000,0.6059275269508362
1557103302.509144,115000,0.6066550612449646
1557103318.8759294,116000,0.6089333295822144
1557103334.720921,117000,0.6090115904808044
1557103350.920356,118000,0.6090318560600281
1557103366.7443962,119000,0.6095130443572998
1557103382.5648296,120000,0.6086289882659912
1557103398.2737784,121000,0.6116405725479126
1557103414.07252,122000,0.6133246421813965
1557103429.8050892,123000,0.609817385673523
1557103445.551963,124000,0.6126434803009033
1557103461.3074481,125000,0.6143391132354736
1557103477.1305146,126000,0.611655056476593
1557103493.254144,127000,0.614275336265564
1557103509.1735969,128000,0.6146724820137024
1557103525.090224,129000,0.6122434735298157
1557103540.8383512,130000,0.6155825853347778
1557103556.6775162,131000,0.6156260967254639
1557103572.3966439,132000,0.6173797249794006
1557103588.1979196,133000,0.6178318858146667
1557103604.0052133,134000,0.6181768178939819
1557103619.7645261,135000,0.6186898350715637
1557103635.683002,136000,0.6175101399421692
1557103651.5228693,137000,0.6205884218215942
1557103667.4807737,138000,0.6200463771820068
1557103683.6389036,139000,0.6210956573486328
1557103699.3432148,140000,0.6202116012573242
1557103715.1863267,141000,0.6218637824058533
1557103731.0112603,142000,0.6209594011306763
1557103746.8817825,143000,0.6229739189147949
1557103762.65303,144000,0.6226260662078857
1557103778.4950805,145000,0.6233130693435669
1557103794.2103434,146000,0.6226289868354797
1557103809.9227872,147000,0.6244666576385498
1557103825.9864292,148000,0.6251043677330017
1557103841.7247481,149000,0.6238173842430115
1557103857.7708964,150000,0.6232753396034241
1557103873.604735,151000,0.6232550740242004
1557103889.506042,152000,0.6264492869377136
1557103905.2337117,153000,0.626197099685669
1557103921.013459,154000,0.6287188529968262
1557103936.8729565,155000,0.6272434592247009
1557103952.6361523,156000,0.6278144717216492
1557103968.5072165,157000,0.6263478398323059
1557103984.5216842,158000,0.6284811496734619
1557104000.297909,159000,0.6298840641975403
1557104016.3187656,160000,0.6292492747306824
1557104032.1041927,161000,0.6298289895057678
1557104048.0246162,162000,0.6310869455337524
1557104063.8507338,163000,0.629275381565094
1557104079.7235825,164000,0.6296434998512268
1557104095.5653267,165000,0.6307449340820312
1557104111.3505208,166000,0.6327391266822815
1557104127.171099,167000,0.6318782567977905
1557104142.8812587,168000,0.6317999958992004
1557104158.8443098,169000,0.6335130333900452
1557104174.8453891,170000,0.6332492828369141
1557104190.6555958,171000,0.6319652199745178
1557104206.3782554,172000,0.6331971287727356
1557104222.1459498,173000,0.6339362263679504
1557104237.9064586,174000,0.6316492557525635
1557104253.6465852,175000,0.6349797248840332
1557104269.528541,176000,0.6350144743919373
1557104285.2819004,177000,0.6357014775276184
1557104301.0317328,178000,0.6363217234611511
1557104316.7808456,179000,0.6363449096679688
1557104332.9837239,180000,0.6367797255516052
1557104349.2329695,181000,0.6380289793014526
1557104364.9586208,182000,0.636918842792511
1557104380.8396752,183000,0.6376463770866394
1557104396.699254,184000,0.6374377012252808
1557104412.4696703,185000,0.6382579803466797
1557104428.2853749,186000,0.6377159357070923
1557104444.1122143,187000,0.6376463770866394
1557104460.0500898,188000,0.6380376815795898
1557104476.2428741,189000,0.6392318606376648
1557104492.0425851,190000,0.6392377018928528
1557104508.033672,191000,0.6400290131568909
1557104523.8002925,192000,0.6410145163536072
1557104539.6441274,193000,0.6405652165412903
1557104555.3584328,194000,0.6415594220161438
1557104571.23586,195000,0.6400579810142517
1557104586.9723144,196000,0.6416637897491455
1557104602.737307,197000,0.6424811482429504
1557104618.4863656,198000,0.6431188583374023
1557104634.246186,199000,0.6419739127159119
1557104650.4017785,200000,0.6428724527359009
