Wall time,Step,Value
1557795668.5591419,1000,0.13199420273303986
1557795684.164251,2000,0.29066377878189087
1557795699.8141956,3000,0.38117390871047974
1557795715.4904423,4000,0.43559131026268005
1557795731.4348383,5000,0.4663362205028534
1557795747.057669,6000,0.4936695694923401
1557795762.6602325,7000,0.5157478451728821
1557795778.4943178,8000,0.5252057909965515
1557795794.1830359,9000,0.5461362600326538
1557795810.0251517,10000,0.5571420192718506
1557795825.803999,11000,0.5619767904281616
1557795841.9998863,12000,0.5668231844902039
1557795857.7410514,13000,0.5805681347846985
1557795873.5423434,14000,0.5817275643348694
1557795889.513221,15000,0.5891333222389221
1557795905.3260276,16000,0.5940956473350525
1557795921.2118182,17000,0.6035565137863159
1557795937.3164735,18000,0.5977072715759277
1557795953.1354146,19000,0.6048637628555298
1557795968.7949288,20000,0.6129623055458069
1557795984.625479,21000,0.612327516078949
1557796000.4611459,22000,0.6139768362045288
1557796016.2099514,23000,0.6130927801132202
1557796032.8334272,24000,0.6237507462501526
1557796048.641054,25000,0.6122000217437744
1557796064.3321164,26000,0.62567538022995
1557796080.1046863,27000,0.6270434856414795
1557796095.800972,28000,0.6212232112884521
1557796111.7637725,29000,0.6338695883750916
1557796127.4953313,30000,0.6353623270988464
1557796143.3657377,31000,0.6357362270355225
1557796160.24328,32000,0.638344943523407
1557796176.3161504,33000,0.6403449177742004
1557796192.10312,34000,0.6409159302711487
1557796207.9068983,35000,0.6383913159370422
1557796223.662664,36000,0.6448840498924255
1557796239.5152655,37000,0.6439391374588013
1557796256.476562,38000,0.6446086764335632
1557796272.3321595,39000,0.6486086845397949
1557796288.0376022,40000,0.6499362587928772
1557796303.8661559,41000,0.6512144804000854
1557796319.6340404,42000,0.6521275639533997
1557796335.3567252,43000,0.6529043316841125
1557796351.1416676,44000,0.6535130143165588
1557796366.8724477,45000,0.6556174159049988
1557796382.6147103,46000,0.6553391218185425
1557796398.560816,47000,0.659185528755188
1557796415.293464,48000,0.6587159633636475
1557796431.3285074,49000,0.6577622890472412
1557796447.5476193,50000,0.6613275408744812
1557796463.2714083,51000,0.6578087210655212
1557796478.959784,52000,0.6613130569458008
1557796494.7794762,53000,0.6601043343544006
1557796511.5770235,54000,0.6608173847198486
1557796527.7292228,55000,0.6595449447631836
1557796543.533254,56000,0.660759449005127
1557796559.5811408,57000,0.6610492467880249
1557796575.3959544,58000,0.6654811501502991
1557796591.214815,59000,0.6616666913032532
1557796607.074741,60000,0.6646840572357178
1557796622.7172508,61000,0.6612347960472107
1557796638.4653237,62000,0.6675652265548706
