Wall time,Step,Value
1557105519.278217,1000,0.006310144905000925
1557105534.9303486,2000,0.010408695787191391
1557105550.543381,3000,0.0578695647418499
1557105566.1269813,4000,0.14397971332073212
1557105582.2377608,5000,0.20056521892547607
1557105597.936325,6000,0.24033333361148834
1557105613.9338026,7000,0.2683420181274414
1557105629.6436598,8000,0.2958608567714691
1557105645.208888,9000,0.3244260847568512
1557105661.0294905,10000,0.3480434715747833
1557105676.803575,11000,0.36837682127952576
1557105692.549438,12000,0.3906579613685608
1557105708.2936091,13000,0.40755653381347656
1557105724.0311172,14000,0.4196086823940277
1557105739.7873113,15000,0.43103477358818054
1557105755.4495864,16000,0.4480057954788208
1557105771.5845165,17000,0.4525275230407715
1557105787.3006136,18000,0.4654492735862732
1557105803.3350282,19000,0.4750521779060364
1557105819.0251162,20000,0.47841450572013855
1557105834.7242694,21000,0.48622608184814453
1557105850.271037,22000,0.4942898452281952
1557105866.0407262,23000,0.5029854774475098
1557105881.8103485,24000,0.5058666467666626
1557105897.6134515,25000,0.5108029246330261
1557105913.3093665,26000,0.5159565210342407
1557105929.2093344,27000,0.5247217416763306
1557105944.9559507,28000,0.5295622944831848
1557105960.917957,29000,0.531000018119812
1557105976.657828,30000,0.5326898694038391
1557105992.8709385,31000,0.5410261154174805
1557106008.6275427,32000,0.5456376671791077
1557106024.3035328,33000,0.5477797389030457
1557106040.1207876,34000,0.5514289736747742
1557106055.882702,35000,0.554539144039154
1557106071.693538,36000,0.5557101368904114
1557106087.4223976,37000,0.5611391067504883
1557106103.205251,38000,0.5631565451622009
1557106118.9062667,39000,0.5660231709480286
1557106134.963941,40000,0.5682348012924194
1557106150.6801572,41000,0.570460855960846
1557106166.7724726,42000,0.5709594488143921
1557106182.6001399,43000,0.5698840618133545
1557106198.3222644,44000,0.5772261023521423
1557106214.061313,45000,0.5782086849212646
1557106229.9459636,46000,0.5777362585067749
1557106245.610292,47000,0.5796290040016174
1557106261.4256542,48000,0.5855796933174133
1557106277.1801805,49000,0.5854463577270508
1557106293.1643827,50000,0.588872492313385
1557106309.2089767,51000,0.590779721736908
1557106324.9474206,52000,0.5915449261665344
1557106340.7357044,53000,0.5919739007949829
1557106356.2741423,54000,0.5948318839073181
1557106372.0491953,55000,0.5950753688812256
1557106387.868098,56000,0.5969217419624329
1557106403.6961362,57000,0.5975275635719299
1557106419.3694253,58000,0.6022811532020569
1557106435.0613296,59000,0.602739155292511
1557106450.8692675,60000,0.6026579737663269
1557106466.5929742,61000,0.604162335395813
1557106482.3601522,62000,0.6057797074317932
1557106498.2363591,63000,0.6059768199920654
1557106513.9614675,64000,0.6050058007240295
1557106529.7876415,65000,0.6094058156013489
1557106545.5632465,66000,0.6117739081382751
1557106561.156498,67000,0.611802875995636
1557106576.827441,68000,0.6129072308540344
1557106592.6084554,69000,0.6136521697044373
1557106608.2677739,70000,0.61507248878479
1557106624.039337,71000,0.6119130253791809
1557106639.8373709,72000,0.6127362251281738
1557106655.4662273,73000,0.6183971166610718
1557106671.2107499,74000,0.6188405752182007
1557106686.89681,75000,0.6210521459579468
1557106702.5619292,76000,0.6208406090736389
1557106718.4893844,77000,0.6212173700332642
1557106734.2426214,78000,0.6175913214683533
1557106750.4276004,79000,0.6221449375152588
1557106766.1938956,80000,0.6234956383705139
1557106781.9969141,81000,0.624852180480957
1557106797.8302386,82000,0.6256521940231323
1557106813.6460052,83000,0.6264116168022156
1557106829.477208,84000,0.6268087029457092
1557106845.25796,85000,0.6268811821937561
1557106861.142693,86000,0.6262260675430298
1557106877.6003244,87000,0.6277275085449219
1557106893.4251904,88000,0.6285536289215088
1557106909.1322181,89000,0.6293188333511353
1557106924.8227868,90000,0.6285304427146912
1557106940.689097,91000,0.6322521567344666
1557106956.480521,92000,0.6329217553138733
1557106972.25674,93000,0.635159432888031
1557106988.2818804,94000,0.6337594389915466
1557107004.0774062,95000,0.6356173753738403
1557107019.887282,96000,0.6366463899612427
1557107035.6463175,97000,0.6366579532623291
1557107051.5440936,98000,0.6369536519050598
1557107067.234086,99000,0.6373130679130554
1557107083.3725405,100000,0.6371507048606873
1557107099.0730894,101000,0.639394223690033
1557107114.8969536,102000,0.6391854882240295
1557107130.7527623,103000,0.6407246589660645
1557107146.4201946,104000,0.6412521600723267
1557107162.2718306,105000,0.641376793384552
1557107177.9957998,106000,0.6422579884529114
1557107193.839782,107000,0.6420782804489136
1557107209.5983522,108000,0.6424840688705444
1557107225.7414205,109000,0.6421507000923157
1557107241.8612192,110000,0.6421594023704529
1557107257.5845244,111000,0.6443825960159302
1557107273.3678179,112000,0.6442840695381165
1557107289.1628847,113000,0.6457188129425049
1557107304.916639,114000,0.6455796957015991
1557107320.6715865,115000,0.6457507014274597
1557107336.448113,116000,0.644075334072113
1557107352.2941453,117000,0.6456260681152344
1557107368.072955,118000,0.6473565101623535
1557107383.8429806,119000,0.6475478410720825
1557107399.56881,120000,0.6475536227226257
1557107415.2945445,121000,0.6491622924804688
1557107431.4240186,122000,0.6468029022216797
1557107447.0797381,123000,0.6499478220939636
1557107462.8115487,124000,0.6503478288650513
1557107478.60748,125000,0.6510087251663208
1557107494.3687565,126000,0.6489072442054749
1557107510.0274746,127000,0.6486376523971558
1557107525.751903,128000,0.6518377065658569
1557107541.481122,129000,0.6525420546531677
1557107557.2004342,130000,0.6526405811309814
1557107572.9764798,131000,0.6508898735046387
1557107588.8760753,132000,0.6525738835334778
1557107604.7164614,133000,0.6545565128326416
1557107620.803505,134000,0.6545101404190063
1557107636.4805274,135000,0.6539449095726013
1557107652.2373576,136000,0.654721736907959
1557107667.9543397,137000,0.6551275253295898
1557107683.747654,138000,0.6560637950897217
1557107699.4164128,139000,0.6557999849319458
1557107715.1693053,140000,0.6558724641799927
1557107730.9591281,141000,0.6568173766136169
1557107746.6590743,142000,0.6560319066047668
1557107762.441894,143000,0.6563101410865784
1557107778.4323094,144000,0.6571217179298401
1557107794.2504416,145000,0.6562260985374451
1557107810.3038418,146000,0.6588811874389648
1557107825.9276454,147000,0.6586260795593262
1557107841.7184756,148000,0.6595130562782288
1557107857.413252,149000,0.6595333218574524
1557107873.257062,150000,0.6587159633636475
1557107888.9429817,151000,0.6589884161949158
1557107904.6895976,152000,0.6594173908233643
1557107920.309684,153000,0.6617739200592041
1557107936.004663,154000,0.6610289812088013
1557107951.8374405,155000,0.6605970859527588
1557107967.6797123,156000,0.661881148815155
1557107983.515902,157000,0.6616608500480652
1557107999.2273335,158000,0.6593999862670898
1557108015.1754494,159000,0.6626550555229187
1557108030.963739,160000,0.6627391576766968
1557108046.5947645,161000,0.6617478132247925
1557108062.4121025,162000,0.662034809589386
1557108078.1106374,163000,0.6602231860160828
1557108093.8958116,164000,0.6635072231292725
1557108109.6402037,165000,0.6648173928260803
1557108125.3289642,166000,0.6643304228782654
1557108141.0649471,167000,0.6658318638801575
1557108156.7967622,168000,0.6646087169647217
1557108172.9796793,169000,0.6648434996604919
1557108188.8401785,170000,0.6636318564414978
1557108204.5769467,171000,0.6662173867225647
1557108220.2533572,172000,0.6651797294616699
1557108235.9089704,173000,0.6659970879554749
1557108251.7098887,174000,0.6665565371513367
1557108267.4448776,175000,0.6665825843811035
1557108283.311136,176000,0.665927529335022
1557108298.9588938,177000,0.6673623323440552
1557108314.662425,178000,0.6667246222496033
1557108330.4823143,179000,0.6667709946632385
1557108346.1838999,180000,0.6671188473701477
1557108362.3214002,181000,0.6660550832748413
1557108377.8912718,182000,0.6677014231681824
1557108394.0202162,183000,0.6688840389251709
1557108409.7649653,184000,0.66915363073349
1557108425.5208788,185000,0.6691710352897644
1557108441.2975194,186000,0.6692405939102173
1557108457.0476859,187000,0.6699507236480713
1557108472.85872,188000,0.6708260774612427
1557108488.5964048,189000,0.669379711151123
1557108504.388258,190000,0.6709391474723816
1557108520.3434203,191000,0.6717855334281921
1557108536.3767962,192000,0.6709304451942444
1557108552.2672927,193000,0.6695913076400757
1557108568.032371,194000,0.6698376536369324
1557108584.3263593,195000,0.6715246438980103
1557108600.0462596,196000,0.6708086729049683
1557108615.8107078,197000,0.6725826263427734
1557108631.5741453,198000,0.6720260977745056
1557108647.316407,199000,0.6722550988197327
1557108663.1586223,200000,0.673652172088623
