Wall time,Step,Value
1557185969.1094632,1000,0.003733333433046937
1557186034.6422064,2000,0.003611594205722213
1557186100.0815897,3000,0.004539130255579948
1557186165.5416372,4000,0.005205797031521797
1557186231.170482,5000,0.005684058181941509
1557186296.9941082,6000,0.005576811730861664
1557186362.77667,7000,0.004927536007016897
1557186428.6830537,8000,0.005336232017725706
1557186494.4171495,9000,0.005637681111693382
1557186560.2835662,10000,0.006263768300414085
1557186626.076701,11000,0.006762318778783083
1557186691.7753992,12000,0.006724637467414141
1557186757.5332508,13000,0.006582608912140131
1557186823.345761,14000,0.006730434950441122
1557186889.162038,15000,0.006344927474856377
1557186954.8404129,16000,0.006078260950744152
1557187020.814334,17000,0.005823188461363316
1557187086.4655194,18000,0.005985507275909185
1557187152.5439088,19000,0.005910145118832588
1557187218.3379266,20000,0.005736231803894043
1557187284.0871606,21000,0.005411594174802303
1557187349.938201,22000,0.005121739115566015
1557187415.6775625,23000,0.004884058143943548
1557187481.6416717,24000,0.004695652052760124
1557187547.5606751,25000,0.004794202744960785
1557187613.3292859,26000,0.0045072464272379875
1557187679.0325038,27000,0.004344927612692118
1557187744.7336988,28000,0.004304348025470972
1557187810.4885578,29000,0.00426666671410203
1557187876.3656375,30000,0.0044492753222584724
1557187942.2128544,31000,0.0048753623850643635
1557188008.0816932,32000,0.005394203122705221
1557188073.729807,33000,0.005202898755669594
1557188139.2619202,34000,0.0051652174443006516
1557188205.0455408,35000,0.0058173914439976215
1557188270.8230822,36000,0.006214492954313755
1557188336.5385442,37000,0.0072550722397863865
1557188402.3272257,38000,0.007762318942695856
1557188468.0984752,39000,0.008121739141643047
1557188533.9810503,40000,0.011536232195794582
1557188599.6414838,41000,0.015797100961208344
1557188665.4995294,42000,0.021318839862942696
1557188731.1454058,43000,0.023991303518414497
1557188797.0039053,44000,0.033034782856702805
1557188862.8009958,45000,0.041350726038217545
1557188928.5109084,46000,0.05282029137015343
1557188994.1845953,47000,0.06288695335388184
