Wall time,Step,Value
1557251117.9525158,1000,0.005843478254973888
1557251183.7312045,2000,0.0045913043431937695
1557251249.4055614,3000,0.005368115846067667
1557251315.23243,4000,0.0209652166813612
1557251381.3130314,5000,0.06835072487592697
1557251449.3073673,6000,0.11656522005796432
1557251516.0711634,7000,0.16166086494922638
1557251582.604091,8000,0.1943652182817459
1557251648.9812357,9000,0.23082028329372406
1557251715.5123088,10000,0.2679826021194458
1557251782.1334312,11000,0.29048407077789307
1557251848.352787,12000,0.3172260820865631
1557251915.4070194,13000,0.3434087038040161
1557251982.1801045,14000,0.3602086901664734
1557252049.3170927,15000,0.37486088275909424
1557252115.9164674,16000,0.3955913186073303
1557252182.475676,17000,0.40645796060562134
1557252248.8971863,18000,0.4182637631893158
1557252316.0225708,19000,0.4272811710834503
1557252382.6141474,20000,0.4394608736038208
1557252448.917541,21000,0.4501536190509796
1557252515.5599818,22000,0.4571536183357239
1557252582.8039348,23000,0.4645739197731018
1557252649.351853,24000,0.47530433535575867
1557252716.5457747,25000,0.47956520318984985
1557252783.0492558,26000,0.48304927349090576
1557252849.5930367,27000,0.4952579736709595
1557252916.1245482,28000,0.4998347759246826
1557252982.4367108,29000,0.5033159255981445
1557253049.48017,30000,0.512443482875824
1557253117.5431669,31000,0.5168927311897278
1557253184.1175647,32000,0.5211072564125061
1557253250.572544,33000,0.5275652408599854
1557253317.4853935,34000,0.5294463634490967
1557253384.0656672,35000,0.5347391366958618
1557253450.7917564,36000,0.5370087027549744
1557253517.4441671,37000,0.5402753353118896
1557253584.0692012,38000,0.5469159483909607
1557253650.6247087,39000,0.5505825877189636
1557253717.792881,40000,0.5489043593406677
1557253784.4247925,41000,0.5561652183532715
1557253851.3697991,42000,0.5600869655609131
1557253918.0306945,43000,0.5626463890075684
1557253984.5132346,44000,0.5629913210868835
1557254051.3522313,45000,0.5673304200172424
1557254118.0696924,46000,0.5685449242591858
1557254185.149055,47000,0.5727478265762329
1557254251.8530734,48000,0.5717449188232422
1557254318.7557552,49000,0.5770463943481445
1557254385.379731,50000,0.5796290040016174
1557254452.0384674,51000,0.5812492966651917
1557254519.0245855,52000,0.5820724368095398
1557254585.6594203,53000,0.5864927768707275
1557254652.4082081,54000,0.5885449051856995
