Wall time,Step,Value
1557210076.161787,94000,0.5837536454200745
1557210142.7900279,95000,0.5837072730064392
1557210209.4908562,96000,0.5836347937583923
1557210276.3414924,97000,0.5838319063186646
1557210343.4137475,98000,0.5876405835151672
1557210410.6409533,99000,0.5876724720001221
1557210477.5886862,100000,0.5892927646636963
1557210544.3204238,101000,0.5885188579559326
1557210610.6833103,102000,0.5913072228431702
1557210677.245526,103000,0.5914463996887207
1557210743.721936,104000,0.5920261144638062
1557210809.882781,105000,0.5920202732086182
1557210876.4693315,106000,0.5908927321434021
1557210943.1540363,107000,0.5972145199775696
1557211010.1794348,108000,0.5981507301330566
1557211076.7866445,109000,0.5967362523078918
1557211143.1124015,110000,0.597713053226471
1557211209.9795864,111000,0.6007767915725708
1557211275.973733,112000,0.6001275181770325
1557211343.0819573,113000,0.602066695690155
1557211410.1142342,114000,0.6039797067642212
1557211477.2280014,115000,0.6019478440284729
1557211543.6375241,116000,0.6031478047370911
1557211610.060508,117000,0.603823184967041
1557211676.98161,118000,0.6049594283103943
1557211743.9806406,119000,0.60472172498703
1557211810.2429228,120000,0.6081623435020447
1557211876.4586437,121000,0.609666645526886
1557211942.9436638,122000,0.6086145043373108
1557212009.5151236,123000,0.6049594283103943
1557212075.9586556,124000,0.6086927652359009
1557212142.3570254,125000,0.6095391511917114
1557212208.8148372,126000,0.6120840311050415
1557212275.0931075,127000,0.611431896686554
1557212341.7507348,128000,0.6147884130477905
1557212409.1254973,129000,0.6132202744483948
1557212475.7715034,130000,0.6148145198822021
1557212542.0576355,131000,0.6142029166221619
1557212608.7739892,132000,0.6128840446472168
1557212675.62786,133000,0.6158869862556458
1557212742.7018695,134000,0.6181507110595703
1557212809.538608,135000,0.61859130859375
1557212875.7459958,136000,0.6195217370986938
1557212942.1090055,137000,0.6186493039131165
1557213008.9685411,138000,0.6199710369110107
1557213075.9706216,139000,0.6204144954681396
1557213142.6564085,140000,0.6204319000244141
1557213209.1462028,141000,0.622339129447937
1557213275.3249102,142000,0.6224695444107056
1557213341.757434,143000,0.6227391362190247
1557213408.7585936,144000,0.6235507130622864
1557213475.4280307,145000,0.6247826218605042
1557213542.1216724,146000,0.6243217587471008
1557213608.7174325,147000,0.6237420439720154
1557213674.9314058,148000,0.6251681447029114
1557213741.6422584,149000,0.6254956722259521
1557213808.2120144,150000,0.625715970993042
1557213875.18168,151000,0.6269333362579346
1557213941.9821684,152000,0.6275333166122437
1557214008.70202,153000,0.6288347840309143
1557214075.429604,154000,0.6263942122459412
1557214142.0727253,155000,0.6290289759635925
1557214208.7922063,156000,0.6269304156303406
1557214275.3540747,157000,0.6289304494857788
1557214342.4832401,158000,0.6307826042175293
1557214408.8872733,159000,0.630884051322937
1557214475.5251043,160000,0.6317710280418396
1557214541.7573373,161000,0.6318840384483337
1557214608.3165076,162000,0.6330115795135498
1557214675.1444879,163000,0.6343043446540833
1557214741.6694834,164000,0.6347681283950806
1557214808.2812998,165000,0.6314985752105713
1557214874.4987197,166000,0.6323767900466919
1557214941.221542,167000,0.6359188556671143
1557215008.1227813,168000,0.6362521648406982
1557215074.7675447,169000,0.6368666887283325
1557215141.0981238,170000,0.6367159485816956
1557215207.3146229,171000,0.6383072733879089
1557215273.8354356,172000,0.6378405690193176
1557215340.325736,173000,0.6377014517784119
1557215406.6164331,174000,0.6369854807853699
1557215472.985878,175000,0.6372087001800537
1557215539.4883163,176000,0.638153612613678
1557215606.3772056,177000,0.6397159695625305
1557215672.5466712,178000,0.6401188373565674
1557215738.697956,179000,0.6386550664901733
1557215805.1691005,180000,0.6397130489349365
1557215871.850204,181000,0.639915943145752
1557215938.2578564,182000,0.6421217322349548
1557216005.2212842,183000,0.6424145102500916
1557216071.4454172,184000,0.6434869766235352
1557216138.3843095,185000,0.6414753794670105
1557216204.6335013,186000,0.642055094242096
1557216271.2493389,187000,0.6418405771255493
1557216338.033749,188000,0.6439710259437561
1557216404.7965832,189000,0.6438028812408447
1557216471.0023603,190000,0.6446231603622437
1557216537.6136172,191000,0.6448811888694763
1557216604.1815708,192000,0.6453478336334229
1557216670.519716,193000,0.6448493003845215
1557216736.6215835,194000,0.646214485168457
1557216803.0127654,195000,0.6452550888061523
1557216869.1679306,196000,0.6470927596092224
1557216935.8600068,197000,0.6458695530891418
1557217002.0154562,198000,0.6475362181663513
1557217068.3921719,199000,0.646846354007721
1557217134.599866,200000,0.6480000019073486
